Año,Sexo,Edad,Población
2029,M,21,272359
2029,M,22,273210
2029,M,23,266799
2029,M,24,256086
2029,M,25,246461
2029,M,26,236392
2029,M,27,230534
2029,M,28,231600
2029,M,29,237150
2029,M,30,241912
2029,M,31,246802
2029,M,32,251146
2029,M,33,254033
2029,M,34,255881
2029,M,35,258079
2029,M,36,260423
2029,M,37,261650
2029,M,38,261293
2029,M,39,259767
2029,M,40,257984
2029,M,41,255792
2029,M,42,253258
2029,M,43,250516
2029,M,44,247521
2029,M,45,244039
2029,M,46,240053
2029,M,47,236026
2029,M,48,232145
2029,M,49,228197
2029,M,50,224025
2029,M,51,219955
2029,M,52,214522
2029,M,53,207074
2029,M,54,198454
2029,M,55,189939
2029,M,56,181015
2029,M,57,173931
2029,M,58,169852
2029,M,59,167642
2029,M,60,165012
2029,M,61,162438
2029,M,62,159018
2029,M,63,154082
2029,M,64,148099
2029,M,65,142364
2029,M,66,136799
2029,M,67,130501
2029,M,68,123206
2029,M,69,115343
2029,M,70,107474
2029,M,71,99336
2029,M,72,92323
2029,M,73,87137
2029,M,74,83101
2029,M,75,78925
2029,M,76,74979
2029,M,77,70336
2029,M,78,64440
2029,M,79,57812
2029,M,80,379541
2030,M,0,266625
2030,M,1,269039
2030,M,2,272017
2030,M,3,274979
2030,M,4,277817
2030,M,5,280243
2030,M,6,282412
2030,M,7,284175
2030,M,8,285445
2030,M,9,286136
2030,M,10,286720
2030,M,11,287666
2030,M,12,286103
2030,M,13,280830
2030,M,14,273431
2030,M,15,266037
2030,M,16,257430
2030,M,17,253174
2030,M,18,255996
2030,M,19,262981
2030,M,20,269209
2030,M,21,276538
2030,M,22,278505
2030,M,23,271683
2030,M,24,259569
2030,M,25,248760
2030,M,26,237532
2030,M,27,230552
2030,M,28,230675
2030,M,29,235436
2030,M,30,239357
2030,M,31,243345
2030,M,32,247226
2030,M,33,250301
2030,M,34,252776
2030,M,35,255599
2030,M,36,258634
2030,M,37,260543
2030,M,38,260769
2030,M,39,259759
2030,M,40,258572
2030,M,41,257067
2030,M,42,255014
2030,M,43,252424
2030,M,44,249390
2030,M,45,245871
2030,M,46,241739
2030,M,47,237909
2030,M,48,234793
2030,M,49,231924
2030,M,50,228730
2030,M,51,225684
2030,M,52,220773
2030,M,53,213051
2030,M,54,203649
2030,M,55,194433
2030,M,56,184785
2030,M,57,177115
2030,M,58,172735
2030,M,59,170427
2030,M,60,167626
2030,M,61,164797
2030,M,62,161407
2030,M,63,156917
2030,M,64,151622
2030,M,65,146544
2030,M,66,141710
2030,M,67,135762
2030,M,68,128198
2030,M,69,119672
2030,M,70,111202
2030,M,71,102425
2030,M,72,94926
2030,M,73,89548
2030,M,74,85508
2030,M,75,81266
2030,M,76,77237
2030,M,77,72502
2030,M,78,66483
2030,M,79,59713
2030,M,80,394254
2031,M,0,263795
2031,M,1,266195
2031,M,2,269191
2031,M,3,272218
2031,M,4,275179
2031,M,5,277370
2031,M,6,279993
2031,M,7,282340
2031,M,8,284287
2031,M,9,285708
2031,M,10,287065
2031,M,11,288817
2031,M,12,287916
2031,M,13,283069
2031,M,14,275904
2031,M,15,268779
2031,M,16,260546
2031,M,17,256205
2031,M,18,258268
2031,M,19,264119
2031,M,20,269198
2031,M,21,275097
2031,M,22,276611
2031,M,23,270908
2031,M,24,260821
2031,M,25,251851
2031,M,26,242700
2031,M,27,236470
2031,M,28,235196
2031,M,29,237245
2031,M,30,238735
2031,M,31,240188
2031,M,32,242406
2031,M,33,245319
2031,M,34,248618
2031,M,35,252086
2031,M,36,255784
2031,M,37,258401
2031,M,38,259263
2031,M,39,258852
2031,M,40,258377
2031,M,41,257687
2031,M,42,256287
2031,M,43,254085
2031,M,44,251263
2031,M,45,247981
2031,M,46,244072
2031,M,47,240484
2031,M,48,237664
2031,M,49,235124
2031,M,50,232194
2031,M,51,229329
2031,M,52,224686
2031,M,53,217382
2031,M,54,208452
2031,M,55,199676
2031,M,56,190536
2031,M,57,182931
2031,M,58,177935
2031,M,59,174607
2031,M,60,170844
2031,M,61,166962
2031,M,62,162988
2031,M,63,158691
2031,M,64,154080
2031,M,65,149579
2031,M,66,145323
2031,M,67,139820
2031,M,68,132439
2031,M,69,123907
2031,M,70,115484
2031,M,71,106800
2031,M,72,99179
2031,M,73,93371
2031,M,74,88714
2031,M,75,83858
2031,M,76,79156
2031,M,77,73967
2031,M,78,67864
2031,M,79,61243
2031,M,80,409880
2032,M,0,261054
2032,M,1,263368
2032,M,2,266289
2032,M,3,269274
2032,M,4,272238
2032,M,5,274291
2032,M,6,277139
2032,M,7,279821
2032,M,8,282204
2032,M,9,284153
2032,M,10,286014
2032,M,11,288129
2032,M,12,287979
2032,M,13,284473
2032,M,14,278910
2032,M,15,273377
2032,M,16,267093
2032,M,17,263164
2032,M,18,263233
2032,M,19,265698
2032,M,20,267549
2032,M,21,269664
2032,M,22,269718
2032,M,23,266338
2032,M,24,260824
2032,M,25,255959
2032,M,26,251320
2032,M,27,247191
2032,M,28,244037
2032,M,29,241736
2032,M,30,239412
2032,M,31,236895
2032,M,32,236425
2032,M,33,238917
2032,M,34,243280
2032,M,35,247483
2032,M,36,251901
2032,M,37,255319
2032,M,38,256913
2032,M,39,257193
2032,M,40,257569
2032,M,41,257849
2032,M,42,257256
2032,M,43,255570
2032,M,44,253063
2032,M,45,250145
2032,M,46,246640
2032,M,47,243299
2032,M,48,240508
2032,M,49,237878
2032,M,50,234806
2032,M,51,231629
2032,M,52,227145
2032,M,53,220768
2032,M,54,213182
2032,M,55,205643
2032,M,56,197886
2032,M,57,190770
2032,M,58,184849
2032,M,59,179732
2032,M,60,174334
2032,M,61,168702
2032,M,62,163655
2032,M,63,159437
2032,M,64,155648
2032,M,65,151788
2032,M,66,148136
2032,M,67,143234
2032,M,68,136363
2032,M,69,128247
2032,M,70,120297
2032,M,71,112195
2032,M,72,104677
2032,M,73,98239
2032,M,74,92500
2032,M,75,86611
2032,M,76,80775
2032,M,77,74855
2032,M,78,68707
2032,M,79,62473
2032,M,80,426452
2033,M,0,258405
2033,M,1,260591
2033,M,2,263384
2033,M,3,266260
2033,M,4,269151
2033,M,5,271128
2033,M,6,274052
2033,M,7,276898
2033,M,8,279545
2033,M,9,281867
2033,M,10,284044
2033,M,11,286254
2033,M,12,286860
2033,M,13,285134
2033,M,14,281858
2033,M,15,278572
2033,M,16,274999
2033,M,17,271780
2033,M,18,269402
2033,M,19,267584
2033,M,20,265392
2033,M,21,262817
2033,M,22,260990
2033,M,23,260320
2033,M,24,260260
2033,M,25,260266
2033,M,26,260941
2033,M,27,259424
2033,M,28,254393
2033,M,29,247417
2033,M,30,241027
2033,M,31,234293
2033,M,32,230882
2033,M,33,232740
2033,M,34,237979
2033,M,35,242699
2033,M,36,247601
2033,M,37,251656
2033,M,38,253934
2033,M,39,254945
2033,M,40,256200
2033,M,41,257483
2033,M,42,257749
2033,M,43,256653
2033,M,44,254546
2033,M,45,252091
2033,M,46,249126
2033,M,47,246072
2033,M,48,243194
2033,M,49,240274
2033,M,50,236878
2033,M,51,233166
2033,M,52,228791
2033,M,53,223564
2033,M,54,217707
2033,M,55,211756
2033,M,56,205752
2033,M,57,199340
2033,M,58,192447
2033,M,59,185327
2033,M,60,178115
2033,M,61,170559
2033,M,62,164276
2033,M,63,160016
2033,M,64,156963
2033,M,65,153645
2033,M,66,150465
2033,M,67,146142
2033,M,68,139925
2033,M,69,132466
2033,M,70,125218
2033,M,71,117953
2033,M,72,110682
2033,M,73,103573
2033,M,74,96600
2033,M,75,89545
2033,M,76,82434
2033,M,77,75686
2033,M,78,69484
2033,M,79,63681
2033,M,80,443656
2034,M,0,255852
2034,M,1,257899
2034,M,2,260544
2034,M,3,263288
2034,M,4,266077
2034,M,5,268010
2034,M,6,270931
2034,M,7,273850
2034,M,8,276657
2034,M,9,279247
2034,M,10,281635
2034,M,11,283839
2034,M,12,285128
2034,M,13,285145
2034,M,14,284157
2034,M,15,283106
2034,M,16,282191
2034,M,17,279782
2034,M,18,275289
2034,M,19,269642
2034,M,20,263858
2034,M,21,257134
2034,M,22,253594
2034,M,23,255199
2034,M,24,259808
2034,M,25,263958
2034,M,26,269114
2034,M,27,269877
2034,M,28,263460
2034,M,29,252795
2034,M,30,243218
2034,M,31,233207
2034,M,32,227381
2034,M,33,228433
2034,M,34,233933
2034,M,35,238651
2034,M,36,243495
2034,M,37,247768
2034,M,38,250550
2034,M,39,252266
2034,M,40,254324
2034,M,41,256515
2034,M,42,257595
2034,M,43,257111
2034,M,44,255465
2034,M,45,253547
2034,M,46,251213
2034,M,47,248519
2034,M,48,245596
2034,M,49,242402
2034,M,50,238716
2034,M,51,234523
2034,M,52,230267
2034,M,53,226126
2034,M,54,221898
2034,M,55,217436
2034,M,56,213053
2034,M,57,207348
2034,M,58,199700
2034,M,59,190918
2034,M,60,182208
2034,M,61,173071
2034,M,62,165719
2034,M,63,161291
2034,M,64,158667
2034,M,65,155617
2034,M,66,152628
2034,M,67,148687
2034,M,68,143080
2034,M,69,136338
2034,M,70,129827
2034,M,71,123417
2034,M,72,116455
2034,M,73,108799
2034,M,74,100743
2034,M,75,92677
2034,M,76,84470
2034,M,77,76983
2034,M,78,70668
2034,M,79,65148
2034,M,80,461183
2035,M,0,253401
2035,M,1,255322
2035,M,2,257841
2035,M,3,260471
2035,M,4,263172
2035,M,5,265061
2035,M,6,267979
2035,M,7,270954
2035,M,8,273890
2035,M,9,276689
2035,M,10,279266
2035,M,11,281533
2035,M,12,283349
2035,M,13,284599
2035,M,14,285216
2035,M,15,285724
2035,M,16,286596
2035,M,17,284898
2035,M,18,279406
2035,M,19,271737
2035,M,20,264075
2035,M,21,255197
2035,M,22,250695
2035,M,23,253322
2035,M,24,260150
2035,M,25,266220
2035,M,26,273387
2035,M,27,275259
2035,M,28,268433
2035,M,29,256378
2035,M,30,245624
2035,M,31,234462
2035,M,32,227523
2035,M,33,227640
2035,M,34,232361
2035,M,35,236245
2035,M,36,240198
2035,M,37,244013
2035,M,38,246981
2035,M,39,249319
2035,M,40,251996
2035,M,41,254871
2035,M,42,256626
2035,M,43,256716
2035,M,44,255576
2035,M,45,254242
2035,M,46,252582
2035,M,47,250358
2035,M,48,247584
2035,M,49,244349
2035,M,50,240624
2035,M,51,236285
2035,M,52,232215
2035,M,53,228810
2035,M,54,225624
2035,M,55,222103
2035,M,56,218707
2035,M,57,213501
2035,M,58,205580
2035,M,59,196030
2035,M,60,186631
2035,M,61,176779
2035,M,62,168849
2035,M,63,164124
2035,M,64,161401
2035,M,65,158179
2035,M,66,154940
2035,M,67,151007
2035,M,68,145782
2035,M,69,139639
2035,M,70,133701
2035,M,71,127929
2035,M,72,121260
2035,M,73,113338
2035,M,74,104661
2035,M,75,96030
2035,M,76,87221
2035,M,77,79264
2035,M,78,72730
2035,M,79,67151
2035,M,80,478719
2036,M,0,251048
2036,M,1,252856
2036,M,2,255261
2036,M,3,257793
2036,M,4,260415
2036,M,5,262275
2036,M,6,265172
2036,M,7,268164
2036,M,8,271165
2036,M,9,274087
2036,M,10,276806
2036,M,11,279196
2036,M,12,281360
2036,M,13,283287
2036,M,14,284775
2036,M,15,286105
2036,M,16,287783
2036,M,17,286748
2036,M,18,281688
2036,M,19,274260
2036,M,20,266874
2036,M,21,258373
2036,M,22,253794
2036,M,23,255669
2036,M,24,261373
2036,M,25,266303
2036,M,26,272052
2036,M,27,273473
2036,M,28,267757
2036,M,29,257710
2036,M,30,248780
2036,M,31,239675
2036,M,32,233479
2036,M,33,232212
2036,M,34,234244
2036,M,35,235721
2036,M,36,237161
2036,M,37,239329
2036,M,38,242137
2036,M,39,245295
2036,M,40,248612
2036,M,41,252146
2036,M,42,254602
2036,M,43,255321
2036,M,44,254769
2036,M,45,254139
2036,M,46,253279
2036,M,47,251699
2036,M,48,249304
2036,M,49,246275
2036,M,50,242780
2036,M,51,238655
2036,M,52,234817
2036,M,53,231699
2036,M,54,228829
2036,M,55,225563
2036,M,56,222339
2036,M,57,217385
2036,M,58,209856
2036,M,59,200745
2036,M,60,191753
2036,M,61,182371
2036,M,62,174490
2036,M,63,169170
2036,M,64,165468
2036,M,65,161319
2036,M,66,157065
2036,M,67,152558
2036,M,68,147494
2036,M,69,141975
2036,M,70,136554
2036,M,71,131307
2036,M,72,125026
2036,M,73,117226
2036,M,74,108483
2036,M,75,99836
2036,M,76,91051
2036,M,77,82937
2036,M,78,75996
2036,M,79,69855
2036,M,80,495628
2037,M,0,248791
2037,M,1,250477
2037,M,2,252760
2037,M,3,255178
2037,M,4,257701
2037,M,5,259570
2037,M,6,262374
2037,M,7,265293
2037,M,8,268252
2037,M,9,271177
2037,M,10,273937
2037,M,11,276395
2037,M,12,278782
2037,M,13,281145
2037,M,14,283230
2037,M,15,285087
2037,M,16,287132
2037,M,17,286849
2037,M,18,283127
2037,M,19,277298
2037,M,20,271501
2037,M,21,264943
2037,M,22,260779
2037,M,23,260678
2037,M,24,263022
2037,M,25,264749
2037,M,26,266742
2037,M,27,266714
2037,M,28,263301
2037,M,29,257788
2037,M,30,252926
2037,M,31,248295
2037,M,32,244182
2037,M,33,241051
2037,M,34,238773
2037,M,35,236469
2037,M,36,233975
2037,M,37,233478
2037,M,38,235872
2037,M,39,240087
2037,M,40,244136
2037,M,41,248386
2037,M,42,251637
2037,M,43,253078
2037,M,44,253210
2037,M,45,253419
2037,M,46,253516
2037,M,47,252731
2037,M,48,250842
2037,M,49,248120
2037,M,50,244978
2037,M,51,241244
2037,M,52,237645
2037,M,53,234556
2037,M,54,231601
2037,M,55,228199
2037,M,56,224671
2037,M,57,219864
2037,M,58,213213
2037,M,59,205379
2037,M,60,197559
2037,M,61,189487
2037,M,62,182064
2037,M,63,175856
2037,M,64,170442
2037,M,65,164726
2037,M,66,158791
2037,M,67,153248
2037,M,68,148245
2037,M,69,143494
2037,M,70,138671
2037,M,71,133990
2037,M,72,128243
2037,M,73,120845
2037,M,74,112387
2037,M,75,104084
2037,M,76,95733
2037,M,77,87656
2037,M,78,80150
2037,M,79,73073
2037,M,80,512119
2038,M,0,246633
2038,M,1,248196
2038,M,2,250353
2038,M,3,252651
2038,M,4,255064
2038,M,5,256952
2038,M,6,259623
2038,M,7,262413
2038,M,8,265264
2038,M,9,268119
2038,M,10,270853
2038,M,11,273341
2038,M,12,275862
2038,M,13,278490
2038,M,14,280968
2038,M,15,283150
2038,M,16,285293
2038,M,17,285766
2038,M,18,283820
2038,M,19,280270
2038,M,20,276711
2038,M,21,272854
2038,M,22,269402
2038,M,23,266875
2038,M,24,264968
2038,M,25,262683
2038,M,26,260022
2038,M,27,258126
2038,M,28,257398
2038,M,29,257293
2038,M,30,257261
2038,M,31,257897
2038,M,32,256374
2038,M,33,251384
2038,M,34,244471
2038,M,35,238137
2038,M,36,231462
2038,M,37,228052
2038,M,38,229820
2038,M,39,234907
2038,M,40,239473
2038,M,41,244204
2038,M,42,248088
2038,M,43,250206
2038,M,44,251059
2038,M,45,252137
2038,M,46,253226
2038,M,47,253288
2038,M,48,251979
2038,M,49,249646
2038,M,50,246956
2038,M,51,243747
2038,M,52,240426
2038,M,53,237256
2038,M,54,234022
2038,M,55,230307
2038,M,56,226264
2038,M,57,221556
2038,M,58,215998
2038,M,59,209811
2038,M,60,203501
2038,M,61,197094
2038,M,62,190337
2038,M,63,183196
2038,M,64,175866
2038,M,65,168411
2038,M,66,160625
2038,M,67,153892
2038,M,68,148843
2038,M,69,144789
2038,M,70,140477
2038,M,71,136250
2038,M,72,131019
2038,M,73,124145
2038,M,74,116182
2038,M,75,108421
2038,M,76,100724
2038,M,77,92809
2038,M,78,84705
2038,M,79,76561
2038,M,80,529145
2039,M,0,244577
2039,M,1,246024
2039,M,2,248060
2039,M,3,250237
2039,M,4,252534
2039,M,5,254429
2039,M,6,256954
2039,M,7,259598
2039,M,8,262318
2039,M,9,265072
2039,M,10,267750
2039,M,11,270246
2039,M,12,272844
2039,M,13,275636
2039,M,14,278379
2039,M,15,280773
2039,M,16,282913
2039,M,17,284071
2039,M,18,283863
2039,M,19,282592
2039,M,20,281262
2039,M,21,280052
2039,M,22,277410
2039,M,23,272788
2039,M,24,267080
2039,M,25,261231
2039,M,26,254453
2039,M,27,250854
2039,M,28,252381
2039,M,29,256906
2039,M,30,260982
2039,M,31,266061
2039,M,32,266798
2039,M,33,260434
2039,M,34,249864
2039,M,35,240371
2039,M,36,230446
2039,M,37,224644
2039,M,38,225615
2039,M,39,230964
2039,M,40,235530
2039,M,41,240210
2039,M,42,244312
2039,M,43,246928
2039,M,44,248479
2039,M,45,250351
2039,M,46,252338
2039,M,47,253204
2039,M,48,252496
2039,M,49,250615
2039,M,50,248450
2039,M,51,245855
2039,M,52,242887
2039,M,53,239675
2039,M,54,236179
2039,M,55,232183
2039,M,56,227678
2039,M,57,223080
2039,M,58,218556
2039,M,59,213920
2039,M,60,209028
2039,M,61,204163
2039,M,62,198074
2039,M,63,190206
2039,M,64,181281
2039,M,65,172385
2039,M,66,163073
2039,M,67,155306
2039,M,68,150096
2039,M,69,146452
2039,M,70,142396
2039,M,71,138359
2039,M,72,133461
2039,M,73,127078
2039,M,74,119674
2039,M,75,112494
2039,M,76,105479
2039,M,77,97785
2039,M,78,89175
2039,M,79,80072
2039,M,80,547664
2040,M,0,242625
2040,M,1,243972
2040,M,2,245897
2040,M,3,247961
2040,M,4,250146
2040,M,5,252009
2040,M,6,254403
2040,M,7,256920
2040,M,8,259528
2040,M,9,262195
2040,M,10,264824
2040,M,11,267319
2040,M,12,269977
2040,M,13,272897
2040,M,14,275851
2040,M,15,278436
2040,M,16,280642
2040,M,17,282327
2040,M,18,283352
2040,M,19,283683
2040,M,20,283910
2040,M,21,284483
2040,M,22,282553
2040,M,23,276943
2040,M,24,269229
2040,M,25,261515
2040,M,26,252599
2040,M,27,248045
2040,M,28,250584
2040,M,29,257309
2040,M,30,263289
2040,M,31,270361
2040,M,32,272197
2040,M,33,265426
2040,M,34,253477
2040,M,35,242817
2040,M,36,231751
2040,M,37,224845
2040,M,38,224891
2040,M,39,229471
2040,M,40,233215
2040,M,41,237013
2040,M,42,240663
2040,M,43,243465
2040,M,44,245632
2040,M,45,248118
2040,M,46,250783
2040,M,47,252315
2040,M,48,252173
2040,M,49,250789
2040,M,50,249197
2040,M,51,247261
2040,M,52,244754
2040,M,53,241690
2040,M,54,238156
2040,M,55,234123
2040,M,56,229476
2040,M,57,225053
2040,M,58,221230
2040,M,59,217587
2040,M,60,213591
2040,M,61,209662
2040,M,62,204042
2040,M,63,195901
2040,M,64,186229
2040,M,65,176658
2040,M,66,166641
2040,M,67,158307
2040,M,68,152812
2040,M,69,149078
2040,M,70,144859
2040,M,71,140588
2040,M,72,135674
2040,M,73,129593
2040,M,74,122670
2040,M,75,115950
2040,M,76,109456
2040,M,77,101972
2040,M,78,93073
2040,M,79,83362
2040,M,80,568631
2041,M,0,240814
2041,M,1,242077
2041,M,2,243898
2041,M,3,245849
2041,M,4,247916
2041,M,5,249690
2041,M,6,251965
2041,M,7,254369
2041,M,8,256879
2041,M,9,259468
2041,M,10,262051
2041,M,11,264536
2041,M,12,267221
2041,M,13,270208
2041,M,14,273282
2041,M,15,276008
2041,M,16,278339
2041,M,17,280376
2041,M,18,282080
2041,M,19,283287
2041,M,20,284338
2041,M,21,285722
2041,M,22,284459
2041,M,23,279279
2041,M,24,271803
2041,M,25,264363
2041,M,26,255820
2041,M,27,251189
2041,M,28,252982
2041,M,29,258592
2041,M,30,263441
2041,M,31,269107
2041,M,32,270494
2041,M,33,264822
2041,M,34,254862
2041,M,35,246007
2041,M,36,236978
2041,M,37,230808
2041,M,38,229485
2041,M,39,231403
2041,M,40,232763
2041,M,41,234073
2041,M,42,236094
2041,M,43,238740
2041,M,44,241721
2041,M,45,244842
2041,M,46,248162
2041,M,47,250390
2041,M,48,250868
2041,M,49,250062
2041,M,50,249162
2041,M,51,248014
2041,M,52,246138
2041,M,53,243444
2041,M,54,240109
2041,M,55,236297
2041,M,56,231854
2041,M,57,227652
2041,M,58,224103
2041,M,59,220762
2041,M,60,217004
2041,M,61,213238
2041,M,62,207849
2041,M,63,200062
2041,M,64,190783
2041,M,65,181572
2041,M,66,171970
2041,M,67,163665
2041,M,68,157606
2041,M,69,152956
2041,M,70,147862
2041,M,71,142631
2041,M,72,137161
2041,M,73,131199
2041,M,74,124818
2041,M,75,118545
2041,M,76,112508
2041,M,77,105324
2041,M,78,96430
2041,M,79,86525
2041,M,80,592731
2042,M,0,239142
2042,M,1,240331
2042,M,2,242051
2042,M,3,243885
2042,M,4,245823
2042,M,5,247468
2042,M,6,249615
2042,M,7,251897
2042,M,8,254294
2042,M,9,256785
2042,M,10,259298
2042,M,11,261756
2042,M,12,264414
2042,M,13,267360
2042,M,14,270412
2042,M,15,273173
2042,M,16,275573
2042,M,17,277836
2042,M,18,279982
2042,M,19,281792
2042,M,20,283378
2042,M,21,285137
2042,M,22,284628
2042,M,23,280778
2042,M,24,274888
2042,M,25,269023
2042,M,26,262408
2042,M,27,258188
2042,M,28,258022
2042,M,29,260300
2042,M,30,261973
2042,M,31,263914
2042,M,32,263863
2042,M,33,260470
2042,M,34,255002
2042,M,35,250176
2042,M,36,245579
2042,M,37,241472
2042,M,38,238304
2042,M,39,235954
2042,M,40,233570
2042,M,41,230983
2042,M,42,230367
2042,M,43,232606
2042,M,44,236638
2042,M,45,240487
2042,M,46,244521
2042,M,47,247537
2042,M,48,248727
2042,M,49,248595
2042,M,50,248520
2042,M,51,248317
2042,M,52,247222
2042,M,53,245022
2042,M,54,241982
2042,M,55,238510
2042,M,56,234440
2042,M,57,230465
2042,M,58,226944
2042,M,59,223521
2042,M,60,219634
2042,M,61,215579
2042,M,62,210319
2042,M,63,203344
2042,M,64,195247
2042,M,65,187119
2042,M,66,178724
2042,M,67,170834
2042,M,68,163941
2042,M,69,157689
2042,M,70,151123
2042,M,71,144306
2042,M,72,137851
2042,M,73,131929
2042,M,74,126245
2042,M,75,120511
2042,M,76,115000
2042,M,77,108250
2042,M,78,99571
2042,M,79,89723
2042,M,80,619327
2043,M,0,237555
2043,M,1,238679
2043,M,2,240306
2043,M,3,242028
2043,M,4,243841
2043,M,5,245343
2043,M,6,247362
2043,M,7,249519
2043,M,8,251796
2043,M,9,254178
2043,M,10,256605
2043,M,11,259017
2043,M,12,261610
2043,M,13,264451
2043,M,14,267395
2043,M,15,270120
2043,M,16,272553
2043,M,17,274953
2043,M,18,277370
2043,M,19,279582
2043,M,20,281500
2043,M,21,283368
2043,M,22,283618
2043,M,23,281532
2043,M,24,277904
