AÑO,METAL,UDM,ETAPA,PROCESO,ESTRATO,TITULAR,UNIDAD,REGIÓN,PROVINCIA,DISTRITO,MES_1,MES_2,MES_3,MES_4,MES_5,MES_6,MES_7,MES_8,MES_9,MES_10,MES_11,MES_12
2012,Oro,g FINOS,Concentración,Flotación,Régimen General,CONSORCIO DE INGENIEROS EJECUTORES MINEROS S.A.,EL COFRE,Puno,Lampa,Paratia,14607.50847,1563.27891,14200.52628,10931.29829,2774.39355,2061.8,2490.65,2038.96112,3857.31116,3942.19338,4322.20282,4405.41445
2012,Oro,g FINOS,Concentración,Lixiviación,Régimen General,CONSORCIO MINERO HORIZONTE S.A.,ACUMULACION PARCOY Nº 1,La Libertad,Pataz,Parcoy,358820.4004,475823.6599,447282.5978,454632.698,465832.1051,444628.8975,442110.4036,463502.2965,518108.5036,496020.8034,532983.3957,627642.709
2012,Oro,g FINOS,Concentración,Gravimetría,Pequeño Productor Minero,COOPERATIVA MINERA SAN MIGUEL DE APOROMA LTD.,APOROMA 5,Puno,Sandia,Phara,0.0064,0.024025,0.0441,0.1156,0.0016,0.002916,0.0025,0.01,0.0036,0.0225,0.0036,0.000028
2012,Oro,g FINOS,Concentración,Gravimetría,Pequeño Productor Minero,CORI PUNO S.A.C.,CARTAGENA,Puno,Sandia,Quiaca,30385.79104,34642.37184,36552.35493,38411.40872,35642.63142,40105.57269,36166.33548,36310.92348,42656.71777,34553.0423,36261.5171,40822.90056
2012,Oro,g FINOS,Concentración,Flotación,Pequeño Productor Minero,CORI PUNO S.A.C.,CARTAGENA,Puno,Sandia,Quiaca,24646.84596,31517.12688,36755.49252,36396.6372,33337.23965,35582.68783,38280.5657,38673.19476,41145.76787,39606.4347,39737.71172,41822.0496
2012,Oro,g FINOS,Concentración,Gravimetría,Pequeño Productor Minero,CORPORACION ERAGON P.B. S.C.R.L,JONY-MARUJA,Madre De Dios,Manu,Huepetuhe,738.17,1504.47,0,1699.44,2379.41,1827.48,953.51,553.87,0,1209.59,737.2,0
2012,Oro,g FINOS,Concentración,Lixiviación,Pequeño Productor Minero,CORPORACION ERAGON P.B. S.C.R.L,JONY-MARUJA,Madre De Dios,Manu,Huepetuhe,0,0,0,0,0,0,0,0,390.91,0,0,0
2012,Oro,g FINOS,Concentración,Flotación,Pequeño Productor Minero,CORPORACION ICARO S.A.C.,FOLDING,ÁNCASH,Huaylas,Pamparomas,15,15,15,15,15,15,15,15,15,13.5,15,15
2012,Oro,g FINOS,Concentración,Gravimetría,Pequeño Productor Minero,CORPORACION MINERA ANANEA S.A.,ANA MARIA,Puno,San Antonio De Putina,Ananea,5271.84,6006.95,8673.96,11167.1,3709.18,11940.8,7549.7,0,4925.75,5989.275,4352.46,5918.52
2012,Oro,g FINOS,Concentración,Flotación,Régimen General,CORPORACION MINERA CASTROVIRREYNA S.A,N 1 RELIQUIAS,Huancavelica,Castrovirreyna,Castrovirreyna,15543.33345,14939.45635,12028.4384,10398.7005,12254.7114,5367.7336,11134.422,8582.77784,12754.5,12289.25336,9437.3835,10191.19941
2012,Oro,g FINOS,Concentración,Lixiviación,Régimen General,CORPORACION MINERA CENTAURO S.A.C.,QUICAY,Pasco,Pasco,Simon Bolivar,33525.3372,14228.7872,32053.18,19679.4356,45558.7913,25317.3712,26484.324,23034.7081,24730.697,26397.212,18741.6096,20680.3616
2012,Oro,g FINOS,Concentración,Gravimetría,Régimen General,CUADROS MOLLEDO GREGORIO,PLAYA TAURO-GC,Madre De Dios,Tambopata,Inambari,63.7,0,0,0,0,0,0,0,0,0,0,0
2012,Oro,g FINOS,Concentración,Gravimetría,Régimen General,CUADROS MOLLEDO GREGORIO,AMATAF 1,Madre De Dios,Tambopata,Inambari,34.3,0,0,0,0,0,0,0,0,0,0,0
2012,Oro,g FINOS,Concentración,Gravimetría,Régimen General,CUBA CCOYORI RICARDO,AMAITUS 1,Madre De Dios,Tambopata,Inambari,0,148.2,0,0,0,0,0,0,0,0,0,0
2012,Oro,g FINOS,Concentración,Gravimetría,Régimen General,CUPARA QUISPE AMBROCIA,SILVIA 2000,Madre De Dios,Tambopata,Inambari,49.25,65.01,0,72.89,582.135,1024.4,0,0,0,0,0,0
2012,Oro,g FINOS,Concentración,Gravimetría,Régimen General,CUPARA QUISPE AMBROCIA,PLAYA HUSSIEN,Madre De Dios,Tambopata,Inambari,0,0,0,0,0,0,182.225,51.22,121.155,127.065,1094.335,0
2012,Oro,g FINOS,Concentración,Gravimetría,Pequeño Productor Minero,DIAZ BAÑOS NICOLAS,ROSA YANETH NAYDA,Madre De Dios,Tambopata,Tambopata,0,0,0,0,0,0,366.52,196.98,183.26,0,0,0
2012,Oro,g FINOS,Concentración,Gravimetría,Pequeño Productor Minero,DIAZ BAÑOS NICOLAS,DIMOSA,Madre De Dios,Tambopata,Las Piedras,0,0,0,0,0,0,0,147,196,0,127.4,0
2012,Oro,g FINOS,Concentración,Gravimetría,Pequeño Productor Minero,DIAZ BAÑOS NICOLAS,BUENA SUERTE A,Madre De Dios,Tambopata,Tambopata,0,0,0,0,0,0,0,0,0,176.4,0,127.4
2012,Oro,g FINOS,Concentración,Gravimetría,Pequeño Productor Minero,DIAZ BAÑOS NICOLAS,PENULTIMO DIAZ,Madre De Dios,Tambopata,Las Piedras,0,0,0,0,0,0,0,0,0,179.34,0,29.4
2012,Oro,g FINOS,Concentración,Gravimetría,Pequeño Productor Minero,DIAZ BAÑOS NICOLAS,S M DOS,Madre De Dios,Tambopata,Tambopata,0,0,0,0,0,0,0,0,78.4,0,126.42,0
2012,Oro,g FINOS,Concentración,Gravimetría,Pequeño Productor Minero,DIAZ BAÑOS NICOLAS,EVANGELINA,Madre De Dios,Tambopata,Tambopata,0,0,0,0,0,0,0,0,0,0,125.44,0
2012,Oro,g FINOS,Concentración,Gravimetría,Pequeño Productor Minero,DIAZ BAÑOS NICOLAS,MAYDA YOBANA,Madre De Dios,Tambopata,Tambopata,0,0,0,0,0,0,0,0,0,0,0,107.8
2012,Oro,g FINOS,Concentración,Gravimetría,Pequeño Productor Minero,DIAZ BAÑOS NICOLAS,YULY 2000,Madre De Dios,Tambopata,Tambopata,0,0,0,0,0,0,0,0,0,0,0,78.4
2012,Oro,g FINOS,Concentración,Lixiviación,Pequeño Productor Minero,DIAZ MARIÑOS CARLOS ALBERTO,ISABELITA,La Libertad,Sanchez Carrion,Huamachuco,13371.2336,15620.23155,10721.2512,19158.6255,34389.76,29790.936,33502.88952,29507.81046,22336.16928,31911.76492,66087.6957,65391.4035
2012,Oro,g FINOS,Concentración,Gravimetría,Régimen General,DIAZ QUISPE DANIEL,PLAYA ELMER,Madre De Dios,Manu,Huepetuhe,0,0,0,0,0,279.74,0.132975,207.835,119.185,292.545,0,0
2012,Oro,g FINOS,Concentración,Gravimetría,Régimen General,DIAZ QUISPE DANIEL,PLAYA ALEXANDRA,Madre De Dios,Manu,Huepetuhe,0,0,0.000203,0,0,0,0,0,0,0,0,0
2012,Oro,g FINOS,Concentración,Gravimetría,Régimen General,E.C. IMPORT TRUCKS S.R.L.,COCHAPUNCO,Madre De Dios,Manu,Huepetuhe,0,0,0,0,0,3349,5.708075,1.728675,1993.64,3546,3864.155,3010.16
2012,Oro,g FINOS,Concentración,Gravimetría,Régimen General,EMPRESA MINERA JUVID S.C.R.L.,DOS ESTRELLAS,Madre De Dios,Manu,Huepetuhe,0,0,0,0,0,0,2008.87,429.71,1347.33,1517.08,724.59,1580.13
2012,Oro,g FINOS,Concentración,Gravimetría,Productor Minero Artesanal,EMPRESA MINERA LA NUEVA VICTORIA S.A.C.,LA NUEVA VICTORIA,Arequipa,Condesuyos,Rio Grande,0,0,0,0,0,0,0,0,0,0,0,1059.47
2012,Oro,g FINOS,Concentración,Gravimetría,Régimen General,EMPRESA MINERA LUCAS S.C.R.L.,THRILLER,Madre De Dios,Manu,Huepetuhe,0,0,0,0,0,0,0,744.8,808.5,932.96,987.84,1032.92
2012,Oro,g FINOS,Concentración,Gravimetría,Régimen General,EMPRESA MINERA MARCELO´S SRL,TRES FLORES 1,Madre De Dios,Manu,Huepetuhe,0,0,0,0,0,0,2133.03,2316.36,2145.64,1946.79,2690.78,1708.17
2012,Oro,g FINOS,Concentración,Gravimetría,Régimen General,EMPRESA MINERA SOL MARIA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,SOL MARIA,Madre De Dios,Tambopata,Inambari,0,0,0,0,0,1835.24,10146.2,2335.76,384.12,0,0,0
2012,Oro,g FINOS,Concentración,Gravimetría,Pequeño Productor Minero,EMPRESA MINERA Y DE SERVICIOS SUWIT S.A.C.,VILMA,Madre De Dios,Tambopata,Laberinto,0,0,0,0,14289.6,37296.675,27143.06,29944.88,35383.88,39899.72,23283.82,0
2012,Oro,g FINOS,Concentración,Gravimetría,Pequeño Productor Minero,ESGUAR JARA GILBERTO GASPAR,TODOS VAMOS,Madre De Dios,Tambopata,Laberinto,0,0,0,0,0,0,0,74.48,154.84,121.52,0,0
2012,Oro,g FINOS,Concentración,Gravimetría,Pequeño Productor Minero,ESGUAR JARA GILBERTO GASPAR,HERNAN,Madre De Dios,Tambopata,Laberinto,0,0,0,44.1,0,0,0,177.38,93.1,0,0,0
2012,Oro,g FINOS,Concentración,Gravimetría,Régimen General,ESPINOZA CONDORI ALFONSO MIGUEL,VICAL I,Madre De Dios,Tambopata,Inambari,0,0,0,0,652.81,122.22,317.19,141.62,238.62,97.97,312.34,76.63
2012,Oro,g FINOS,Concentración,Gravimetría,Régimen General,EXPLORACIONES PUERTO LEGUIA - INAMBARI S.R.L.,VILLA DE ORO PIÑAL I,Cusco,Quispicanchi,Camanti,0,0,0,0,389.06,387.1,503.72,628.18,441,399.84,393.96,245
2012,Oro,g FINOS,Concentración,Gravimetría,Pequeño Productor Minero,FARFAN CARDENAS VICTOR RAUL,VICTOR AARON I,Madre De Dios,Tambopata,Inambari,26.325,0,33.15,0,0,275.925,0,0,0,0,132.6,163.8
2012,Oro,g FINOS,Concentración,Gravimetría,Régimen General,FARFAN FLORES ELIZABETH,MESON IV,Madre De Dios,Manu,Madre De Dios,0,0,0.000121,0.00038,145.78,0,807.7,0,627.445,664.875,315.2,811.64
2012,Oro,g FINOS,Concentración,Gravimetría,Pequeño Productor Minero,FERNANDEZ CHAMPI JUANA,BENITA,Madre De Dios,Tambopata,Inambari,0,0,0,0,0,0,0,0,33.32,25.48,24.5,0
